2.63356932009137e-07,1.86802936272723e-07,0.8192,0.089700116,0.320224719101124,0
4.39520221557711e-07,4.60987436501233e-05,1.1129,-0.036719025,0.0873362445414847,0
1.38303059906577e-06,3.06606451302472e-05,0.6891,0.089291828,0.282976324689966,1
1.39894378849793e-07,1.94813578872187e-06,0.828,0.005401903,0.56656346749226,0
1.83372118339846e-06,8.40326428539085e-05,0.9807,-0.116394572,0.0561728395061728,0
0.000404514716248229,0.00159853234396033,1.0029,0.016681482,0.141802067946824,0
4.30658388807437e-06,4.12949540612379e-05,0.9122,0.137144801,0.0980470306895177,0
1.08519395342017e-06,2.05566271742236e-05,1.1529,0.17421133,0.0979524073049253,0
4.15467455335154e-06,2.65519334041402e-05,0.6211,0.121062725,0.106936416184971,0
0.000124190489141994,7.33103012199218e-05,1.2256,0.495155273,0.731601731601732,1
0.0040666448040249,0.00106218285139065,1.2976,0.578364457,0.816104461371056,1
0.000297940902469425,0.000160621746147473,1.1902,0.580124009,0.751460849240358,1
5.85542077097511e-06,5.20992968637659e-06,1.1439,0.395525006,0.57808564231738,1
0.000155352145024006,3.58622091591535e-06,1.0419,0.3003775,0.674147727272727,1
2.22450875664416e-06,2.33999126877834e-05,1.0777,-0.150756915,0.302013422818792,0
0.000952704289516611,0.000108074879781278,1.1668,0.462384535,0.715384615384615,1
0.00203135420205178,0.000238633870335548,1.2516,0.648697862,0.602287166454892,1
0.00681137292666738,0.00204984066902674,0.9902,0.474557924,0.837837837837838,1
4.28490432598637e-06,3.69885310577087e-06,1.0475,0.332872574,0.394736842105263,1
0.000330980168565062,0.000903277855958191,0.9173,0.242105302,0.47056401811445,1
2.17871225636858e-05,6.76516070310652e-07,0.8973,0.1526452,0.255555555555556,0
2.19872362405333e-07,2.15107202153638e-07,0.5532,0.115079975,0.492401215805471,0
2.25686560357596e-07,6.01965431465814e-08,0.5977,0.074579807,0.243771234428086,0
1.2986536447151e-05,5.9263437494225e-06,1.1666,0.488969603,0.876462938881664,1
0.000111489967256913,2.03291750027957e-05,0.8586,0.160721694,0.902467685076381,1
4.73715851482196e-05,1.29104628696864e-05,1.054,0.37739367,0.778645833333333,1
0.00786987251856594,0.00134907854013999,1.2436,0.680377962,0.563372995344025,1
0.00093298690677299,0.000338055871561379,1.2078,0.688697445,0.352941176470588,1
2.00774747765179e-05,1.41955924621451e-05,1.2144,0.375083328,0.651026392961877,1
3.00841056680181e-05,7.74329458635948e-06,0.7122,0.315450531,0.05198973042362,0
0.00163327866015166,0.000941127151232081,1.1224,0.236681803,0.274949083503055,1
1.59793009473331e-05,0.000129642215355541,0.5495,-0.151146772,0.335820895522388,0
6.35858220727037e-05,0.000376924747290311,1.0893,0.350055745,0.789836065573771,1
